Iteration,Average Episodic Length,Average Episodic Return,Episodic Return STD,Average Loss
559,188.18,-4.07,42.53407527994863,-0.00289
560,197.09,4.39,34.75228841597784,-0.00428
561,196.73,2.82,34.87353772898463,-0.005
562,178.92,-5.65,47.223622062571245,-0.00274
563,193.36,7.29,34.27709942380615,-0.00321
564,193.09,-4.29,44.55991829510248,-0.00389
565,200.0,16.45,4.155626939658281,-0.00326
566,200.0,15.78,4.155234386159104,-0.0022
567,187.18,7.8,37.089470960278256,-0.00537
568,200.0,17.07,2.612414477452258,-0.00248
569,196.55,6.38,31.317365907008522,-0.00548
570,200.0,14.4,6.124797144604441,-0.00502
571,200.0,15.49,3.8893242365222935,-0.00421
572,200.0,11.07,4.413570751227531,-0.00317
573,200.0,12.85,5.254770543913825,-0.0038
574,200.0,16.51,4.97864873982627,-0.00397
575,200.0,16.27,4.491099571223984,-0.00504
576,193.18,5.64,33.19363639923659,-0.00704
577,200.0,15.82,4.7138813641809945,-0.00157
578,187.17,4.88,34.53714923011576,-0.00609
579,200.0,12.55,3.2809778671194287,-0.00098
580,200.0,9.66,7.925153869549428,-0.00359
581,198.18,5.58,34.678466159201605,-0.00362
582,200.0,13.29,3.761188420583222,-0.00432
583,200.0,16.43,4.311853744361376,-0.00344
584,200.0,14.87,6.00306939276498,-0.0039
585,200.0,16.67,3.670098643464102,-0.00365
586,200.0,18.0,2.2461772124022543,-0.00264
587,200.0,15.78,3.5097912063173795,-0.00424
588,200.0,18.12,3.3797883705435408,-0.00254
589,200.0,16.93,3.4724729554539926,-0.00191
590,200.0,17.64,3.6233640965731833,-0.00361
591,200.0,18.77,3.5207407052067565,-0.00364
592,187.36,-6.85,50.63420757404719,-0.00451
593,189.0,5.75,41.442297658200374,-0.0072
594,195.36,5.25,34.07303266318571,-0.00095
595,200.0,18.31,2.840376959827324,-0.00321
596,200.0,15.96,7.02564697608275,-0.00323
597,195.91,4.88,32.68815582753349,-0.00377
598,200.0,17.68,2.7832139563929092,-0.00371
599,200.0,18.04,3.1237699519842157,-0.00562
600,190.45,4.52,38.20673858926188,-0.00324
601,196.91,9.19,33.51392994931322,-0.0026
602,196.91,6.68,31.307103505135807,-0.00477
603,198.09,4.5,32.96563887324179,-0.00435
604,187.45,-4.51,47.44669973108625,-0.00346
605,200.0,17.81,2.7484462063261197,-0.00332
606,200.0,15.04,5.955086436322679,-0.00355
607,200.0,15.62,4.052822223209257,-0.00374
608,200.0,16.97,2.5247547718184022,-0.00164
609,200.0,17.4,4.490915480431963,-0.00149
610,200.0,16.43,6.22549217710651,-0.00396
611,200.0,15.35,3.9777184110008466,-0.00359
612,200.0,14.96,5.010116849203729,-0.00313
613,200.0,19.59,3.4882465762714236,-0.00418
614,192.0,-4.19,46.691803340123734,-0.00331
615,200.0,16.46,3.9774707538492353,-0.00216
616,197.18,5.67,32.58543655557659,-0.00332
617,191.45,-4.09,47.900729475744875,-0.00565
618,200.0,16.78,5.182942466199632,-0.00278
619,200.0,14.68,4.360234508605057,-0.00212
620,196.36,5.26,40.27247300631519,-0.00333
621,200.0,18.68,4.156972747094753,-0.00365
622,200.0,16.44,7.648884253553011,-0.00495
623,200.0,14.26,14.855589344820958,-0.00472
624,200.0,17.37,3.875061698188731,-0.00249
625,200.0,17.54,4.540664240916159,-0.00317
626,200.0,16.75,4.18050528679291,-0.00411
627,200.0,18.43,3.1245774163092976,-0.0018
628,200.0,19.75,4.127936367170153,-0.00264
629,182.17,-14.28,54.87802724892742,-0.00435
630,194.0,8.72,33.12319458015648,-0.00493
631,200.0,18.07,4.222939536823777,-0.00249
632,200.0,17.47,6.655439987065315,-0.00551
633,200.0,18.55,8.126130936228423,-0.00252
634,200.0,21.11,4.072918763173829,-0.00378
635,188.82,6.62,38.136818246012915,-0.004
636,200.0,20.64,3.6631826326911314,-0.00468
637,191.0,10.72,36.26882173916102,-0.00313
638,200.0,20.1,3.971867159575958,-0.00327
639,200.0,16.26,9.272375644529731,-0.00306
640,200.0,19.13,3.5033411893024975,-0.00313
641,200.0,19.38,2.7799295423217547,-0.00387
642,195.18,2.34,40.33833075764137,-0.00266
643,200.0,18.26,6.063304530252278,-0.00274
644,187.73,6.67,36.02326029351778,-0.00509
645,200.0,18.92,4.803993109740255,-0.0028
646,184.75,-2.9,46.65104231041688,-0.00321
647,190.82,7.29,38.90980197079427,-0.00554
648,194.36,3.93,34.77668049826601,-0.0046
649,200.0,19.06,5.263386950121134,-0.00097
650,198.82,9.88,34.302542034976796,-0.00496
651,200.0,17.83,2.730778969055705,-0.00359
652,197.55,9.96,34.86961022044632,-0.00334
653,192.18,8.17,35.382184936899286,-0.00331
654,196.27,7.23,35.754373280974846,-0.00346
655,200.0,19.08,2.2831287600532097,-0.00259
656,200.0,17.86,5.477126553179692,-0.00277
657,188.36,5.42,37.85928943619997,-0.00478
658,200.0,17.51,2.60521158681751,-0.00352
659,200.0,21.88,3.281286571457451,-0.00474
660,196.91,9.73,35.76869924114757,-0.00584
661,200.0,16.81,5.545994538612177,-0.00239
662,195.64,8.14,36.160343884022915,-0.0049
663,189.27,5.67,40.08229859754921,-0.00529
664,186.92,-15.05,57.216989063150216,-0.00359
665,200.0,14.56,6.398850857939338,-0.00345
666,200.0,15.95,5.391988390434658,-0.00465
667,200.0,16.29,5.3084013646404875,-0.00264
668,200.0,15.84,6.574610855918117,-0.00347
669,200.0,18.44,5.133278127641504,-0.0034
670,200.0,16.16,5.04662361475177,-0.00423
671,189.64,6.26,35.94764551556327,-0.00376
672,183.5,-6.93,49.862185868636054,-0.00299
673,200.0,17.7,4.66163964455619,-0.00353
674,200.0,17.54,5.052463855885846,-0.0044
675,190.73,4.65,41.35251371888131,-0.00475
676,200.0,14.08,5.6038967804033275,-0.00272
677,200.0,14.38,5.510373735284716,-0.00327
678,200.0,17.9,6.034964069284414,-0.00299
679,200.0,17.86,5.150623645992764,-0.00316
680,200.0,17.6,2.6950608925622026,-0.00394
681,189.09,5.1,40.836298400001986,-0.00275
682,194.18,7.81,35.46855354263135,-0.00594
683,200.0,15.83,6.083900647420983,-0.00395
684,200.0,16.96,6.275755532768952,-0.0031
685,187.27,-4.48,48.45528610906551,-0.0043
686,200.0,17.26,5.702366955827475,-0.00204
687,200.0,17.9,2.5876078829062186,-0.00408
688,191.18,7.35,37.98259323355692,-0.00421
689,200.0,17.44,4.496862128578919,-0.00326
690,200.0,16.2,5.789329846268814,-0.00276
691,200.0,17.36,7.5579142940808675,-0.00458
692,200.0,17.65,4.420592335821265,-0.00475
693,196.55,9.47,35.72070363652044,-0.00319
694,200.0,18.8,5.436732184338088,-0.0027
695,197.45,-5.42,44.11472666384956,-0.0063
696,200.0,18.03,4.1300537365826795,-0.00304
697,200.0,14.7,6.160970099288158,-0.00346
698,200.0,15.03,5.743679508508329,-0.00401
699,200.0,16.49,4.813356460314838,-0.00332
700,198.18,6.7,35.31186754004718,-0.00328
701,200.0,18.73,2.995961840727767,-0.00282
702,187.0,-0.59,48.025520198828254,-0.00401
703,195.64,6.4,31.866885659925433,-0.00367
704,198.55,10.07,30.530388948358745,-0.00496
705,200.0,20.81,5.270557675629857,-0.00247
706,200.0,20.75,3.883679907692733,-0.00278
707,200.0,20.49,4.875341347189918,-0.00507
708,200.0,17.92,5.071741421941848,-0.00261
709,200.0,20.71,5.378116225806574,-0.0029
710,196.18,8.83,33.06997392851929,-0.00257
711,200.0,20.6,4.1096650831295465,-0.0033
712,200.0,19.14,5.681180520130699,-0.00402
713,200.0,18.26,5.168091580713886,-0.00195
714,199.0,8.64,31.993541323022527,-0.00333
715,200.0,15.85,6.845534294265551,-0.0035
716,200.0,19.74,4.198228965488211,-0.00218
717,200.0,19.26,4.899939084320933,-0.00232
718,193.27,8.06,35.98048445556146,-0.00522
719,200.0,19.57,5.07900779705947,-0.00244
720,200.0,20.84,3.7848233727645533,-0.00373
721,200.0,20.93,4.442476120136034,-0.00246
722,200.0,19.16,4.575994506919377,-0.00345
723,200.0,20.58,3.8571499839578127,-0.00369
724,200.0,20.16,3.246598056624784,-0.00314
725,198.27,8.05,34.81579918597015,-0.00369
726,196.36,10.78,33.089528348109,-0.00181
727,194.0,11.66,34.90458991363656,-0.00554
728,200.0,17.66,4.619631056549885,-0.00308
729,198.64,8.76,33.55638825253163,-0.00454
730,200.0,22.55,3.4692012734842255,-0.00329
731,195.36,11.38,37.281610288758586,-0.00518
732,187.64,-3.62,47.699128486574395,-0.00462
733,199.09,8.69,34.22689607397455,-0.0027
734,195.91,12.65,34.204245115868815,-0.00366
735,194.64,7.81,32.87879607698903,-0.00371
736,187.55,-2.27,48.074013336183555,-0.00481
737,200.0,18.29,3.7660590979384994,-0.00351
738,200.0,21.59,4.150340971157722,-0.00308
739,188.09,-16.2,51.23179807158909,-0.00268
740,200.0,18.7,6.1134629331483,-0.00326
741,200.0,16.96,4.662421804057126,-0.00279
742,190.55,-4.46,50.18979079481898,-0.00404
743,195.91,9.18,33.717507293314895,-0.00399
744,200.0,20.6,4.655841619871805,-0.00338
745,200.0,20.5,4.676780922805838,-0.00201
746,180.58,-1.3,51.94068082391999,-0.00396
747,195.55,3.94,35.35373360646796,-0.0043
748,200.0,16.49,6.556524150485979,-0.00222
749,200.0,18.39,9.732144736585216,-0.00391
750,200.0,21.75,3.7471493878630566,-0.00191
751,200.0,19.05,6.962727367634027,-0.00321
752,196.18,9.57,33.825408929792175,-0.0025
753,200.0,16.33,8.87417744242099,-0.00417
754,200.0,21.64,5.3510688155477135,-0.00397
755,198.91,7.27,30.389659515671706,-0.00413
756,200.0,18.84,5.057470428003308,-0.00496
757,188.09,5.92,37.56543766357009,-0.00324
758,200.0,19.38,5.369037350620861,-0.00346
759,200.0,23.24,4.25963509306149,-0.00424
760,195.82,8.99,41.76814075284443,-0.00372
761,192.64,3.56,45.638263244575164,-0.00453
762,200.0,24.32,4.59908376542133,-0.00222
763,189.64,10.97,38.5045292065237,-0.00518
764,188.18,1.28,46.271355289466044,-0.00262
765,193.27,13.04,34.26071740547683,-0.00286
766,179.92,-7.67,54.24014224203616,-0.0023
767,188.82,11.24,37.97140252316583,-0.00503
768,187.0,11.58,38.45589187058086,-0.00218
769,200.0,23.48,4.472409704021699,-0.00158
770,181.25,2.3,51.247024525717656,-0.00342
771,200.0,24.23,7.1594712900872315,-0.00314
772,197.64,12.79,31.919327078303905,-0.00319
773,194.91,13.14,35.41764477101989,-0.00356
774,200.0,22.63,8.087443554538057,-0.00536
775,188.45,13.05,40.16355052245912,-0.00539
776,189.73,11.64,37.5350158597829,-0.00435
777,200.0,21.98,4.6784229240659405,-0.00276
778,200.0,18.87,5.04468893092572,-0.00388
779,200.0,19.64,2.999042611014334,-0.00247
780,198.64,13.42,32.974329126887376,-0.00412
781,200.0,16.48,8.471528680187665,-0.00375
782,200.0,17.52,4.367073111006156,-0.00421
783,192.0,4.93,40.16094678559072,-0.00446
784,190.64,4.88,35.35815336313927,-0.00618
785,194.0,8.28,39.42320250237499,-0.00397
786,200.0,21.04,4.083393795164067,-0.00631
787,200.0,19.65,5.021086595408619,-0.00277
788,200.0,13.98,3.4461657428703996,-0.00269
789,188.91,7.94,36.23393569044481,-0.0026
790,200.0,17.95,7.189703135661569,-0.00355
791,200.0,14.9,5.874899682655009,-0.00475
792,200.0,18.07,6.153175610460209,-0.00285
793,200.0,16.36,6.483793081560764,-0.00303
794,200.0,15.65,6.8730300855704325,-0.00365
795,200.0,15.88,5.796455513951253,-0.00516
796,200.0,18.87,5.664508650603385,-0.00399
797,200.0,16.06,7.645337773542364,-0.0021
798,200.0,18.42,4.594030338693149,-0.00203
799,200.0,17.23,4.270670951843612,-0.00288
800,200.0,16.88,4.628408242299361,-0.00373
801,200.0,19.5,3.66813013443807,-0.0031
802,200.0,20.36,6.105164665353713,-0.00591
803,200.0,24.01,4.033708894724602,-0.00264
804,195.09,10.16,33.53257039682017,-0.00396
805,200.0,18.56,5.4217208228064075,-0.00256
806,200.0,18.31,6.83424163009285,-0.00324
807,197.27,12.65,32.59882336652754,-0.00408
808,200.0,22.79,5.158502074327518,-0.00477
809,200.0,23.9,5.089666936876779,-0.00229
810,200.0,23.31,3.948419762937568,-0.00215
811,200.0,21.97,2.8590428341907503,-0.00331
812,200.0,22.38,5.001659899486566,-0.00341
813,200.0,20.21,2.8477728399567632,-0.00304
814,196.18,12.95,34.12054581634428,-0.00607
815,200.0,22.12,5.6657270522000305,-0.00313
816,200.0,23.21,4.278378300207464,-0.00335
817,200.0,21.15,4.6277045145346145,-0.0028
818,186.64,9.14,36.71491839884223,-0.00426
819,190.36,7.28,42.31492201078424,-0.01044
820,191.73,7.25,39.99050902834426,-0.00382
821,200.0,19.94,5.866721642356925,-0.00439
822,191.82,11.57,36.78051538831812,-0.00249
823,195.64,10.38,33.57902914927945,-0.0026
824,200.0,21.93,5.309986039975321,-0.00616
825,193.09,12.69,34.805532918362616,-0.00429
826,197.36,7.5,35.35280648248031,-0.00449
827,200.0,20.55,6.808049722316356,-0.00265
828,200.0,20.47,5.249157180693674,-0.00295
829,200.0,17.59,4.563324648095091,-0.00347
830,200.0,20.77,5.4180059138624515,-0.00344
831,200.0,18.92,3.505283242111903,-0.00287
832,200.0,22.17,2.1344914734672193,-0.00438
833,200.0,19.07,4.006322531032185,-0.00234
834,200.0,18.38,4.318343181119181,-0.00398
835,200.0,16.87,5.287424104001735,-0.00453
836,200.0,19.51,3.3606244459142687,-0.00263
837,200.0,21.25,4.536812165018667,-0.00407
838,197.36,8.57,33.664950070190955,-0.00472
839,190.18,8.96,38.2721815968781,-0.00389
840,200.0,17.48,6.234809458989671,-0.00429
841,200.0,20.71,5.6983460723450134,-0.00515
842,200.0,19.15,5.19050057691321,-0.00332
843,200.0,20.16,3.2074667274963957,-0.00253
844,200.0,21.72,3.5747898803823484,-0.00234
845,200.0,20.67,4.439564562546506,-0.00287
846,200.0,19.91,6.28330187118671,-0.00366
847,198.27,9.73,34.96594266902417,-0.00294
848,200.0,18.87,6.681063985502916,-0.00349
849,200.0,21.91,3.382253959844498,-0.0043
850,200.0,20.8,4.274043259694218,-0.00394
851,200.0,21.25,5.147690734790048,-0.00317
852,200.0,21.76,7.5237861921544145,-0.00467
853,189.64,13.45,39.57665137865863,-0.00467
854,200.0,19.79,3.9071228873293182,-0.00374
855,200.0,23.37,3.5513151947659356,-0.0019
856,194.36,11.06,34.39093446449849,-0.00508
857,200.0,23.89,4.285295661245173,-0.00456
858,200.0,21.9,5.0913992232497725,-0.0033
859,195.55,11.81,38.07710029124381,-0.00426
860,200.0,23.86,4.228292734517976,-0.00235
861,200.0,20.71,5.106731111132926,-0.00291
862,200.0,23.01,5.24469513266033,-0.0044
863,200.0,22.74,2.8632173577285833,-0.00316
864,200.0,22.36,4.615261940473683,-0.00253
865,189.91,10.75,37.83142864187612,-0.00268
866,200.0,23.78,4.805729065781679,-0.00462
867,196.09,14.51,33.444212842005015,-0.0022
868,196.36,11.28,36.126597247871715,-0.00385
869,200.0,22.55,4.4256204334384694,-0.00444
870,194.18,12.01,37.08859184927942,-0.00401
871,200.0,23.8,3.986189026031515,-0.00151
872,200.0,25.26,5.554947138899913,-0.0029
873,200.0,25.6,4.493248258854212,-0.00351
874,193.64,9.52,42.04092611627779,-0.00615
875,190.27,11.69,40.78159006898854,-0.00391
876,200.0,23.32,3.2906813308058287,-0.00278
877,200.0,22.67,6.06979795727665,-0.00432
878,200.0,21.29,5.381281732247698,-0.00476
879,200.0,21.6,5.1306837127246485,-0.00313
880,200.0,22.76,6.5179206365427165,-0.00415
881,188.64,13.86,41.615172124506515,-0.00385
882,189.91,10.79,36.52593976469698,-0.00559
883,200.0,24.39,4.440330761319745,-0.00287
884,198.82,12.15,36.18104758058285,-0.00493
885,186.08,-1.15,47.73880538707644,-0.00302
886,200.0,19.67,3.979212704010627,-0.0019
887,200.0,17.55,6.501395683213329,-0.0025
888,200.0,21.07,6.432848585896403,-0.00511
889,198.55,10.71,33.35213611120511,-0.00351
890,195.0,8.27,37.01788758263142,-0.00212
891,200.0,21.84,5.269674486432263,-0.00297
892,200.0,24.69,4.564310611592063,-0.00262
893,200.0,19.64,4.171428818890523,-0.00179
894,189.82,9.46,37.75602413653846,-0.00586
895,200.0,20.52,5.834869282685752,-0.00432
896,200.0,21.07,5.075637260549978,-0.00511
897,200.0,22.59,4.692699660146866,-0.00412
898,200.0,21.28,7.182560725875729,-0.00343
899,200.0,21.46,4.096217835155212,-0.00362
900,200.0,18.47,4.590933463711377,-0.00325
901,200.0,19.74,4.026388986493425,-0.00314
902,200.0,20.81,5.206292004283621,-0.00378
903,200.0,17.22,4.755732279890603,-0.00355
904,200.0,19.92,5.323555982797929,-0.00227
905,200.0,19.41,4.736655330181474,-0.00338
906,200.0,19.88,8.35317577001746,-0.00424
907,200.0,21.09,5.351677680402293,-0.00447
908,200.0,18.34,4.452809677770952,-0.00227
909,195.0,11.72,35.1950715406063,-0.00493
910,190.45,8.24,39.276714013357044,-0.00507
911,200.0,20.42,6.020052979891826,-0.00458
912,200.0,21.37,4.7278981970376925,-0.00259
913,200.0,19.87,5.4640951987534585,-0.00205
914,200.0,22.64,3.6563289999171458,-0.00273
915,200.0,20.96,4.111777714616031,-0.00499
916,200.0,20.54,6.092907433126499,-0.00236
917,200.0,22.78,3.347744828044663,-0.00371
918,200.0,22.24,4.139918992254596,-0.00354
919,200.0,20.76,4.688407719058313,-0.00363
920,193.45,8.58,33.57562087793723,-0.0046
921,200.0,18.16,5.228429996545512,-0.00288
922,200.0,19.51,4.381983731413739,-0.00405
923,200.0,18.73,5.565519944353722,-0.0026
924,200.0,17.66,4.41888070301005,-0.00399
925,200.0,21.68,4.6361257442943,-0.00306
926,200.0,23.02,4.024171379057102,-0.00362
927,200.0,22.32,3.1378701143489334,-0.00308
928,200.0,17.04,6.303648913901326,-0.00433
929,200.0,23.56,2.8558590141357785,-0.0048
930,200.0,21.43,6.082970274431261,-0.0016
931,200.0,22.03,3.414189971206735,-0.00331
932,200.0,23.04,6.360949487723804,-0.00374
933,200.0,19.54,6.420936645431606,-0.00568
934,200.0,21.62,6.069950153725867,-0.0035
935,200.0,18.38,7.334758170608095,-0.00251
936,187.91,12.74,39.803986461130975,-0.00592
937,188.36,7.95,37.716150497069215,-0.00577
938,200.0,21.68,4.617626579645107,-0.0024
939,200.0,22.09,4.301336569486415,-0.00405
940,200.0,22.17,3.4543035836398674,-0.0038
941,200.0,20.1,6.399484360651953,-0.00313
942,200.0,21.26,5.60936061117915,-0.00412
943,200.0,22.11,4.7028681336329266,-0.00356
